id,context_annotations,lang,reply_settings,source,possibly_sensitive,created_at,public_metrics,text,author_id,conversation_id,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1520542162236350464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",189883275,1520542162236350464,,,,,
1520542161523118080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",610347979,1520542161523118080,,,,,
1520542161355296768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-04-30T23:14:36.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}","#Wordle316 
Wordle 316 4/6
⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩
My 100th Wordle victory today! 
Just a shame that I spoilt my perfect streak by missing a game a few months ago.
Average is still too high though: 3.86.
And this is one sad looking 'house'. https://t.co/L5og0njwf9",496333433,1520542161355296768,,,"{'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/L5og0njwf9', 'expanded_url': 'https://twitter.com/JeffHammersley/status/1520542161355296768/photo/1', 'display_url': 'pic.twitter.com/L5og0njwf9', 'media_key': '3_1520538628274933760'}, {'start': 241, 'end': 264, 'url': 'https://t.co/L5og0njwf9', 'expanded_url': 'https://twitter.com/JeffHammersley/status/1520542161355296768/photo/1', 'display_url': 'pic.twitter.com/L5og0njwf9', 'media_key': '3_1520539890185867267'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle316'}]}",,"{'media_keys': ['3_1520538628274933760', '3_1520539890185867267']}"
1520542161162620928,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛🟨⬛
🟩⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩",14053630,1520542161162620928,,,,,
1520542156674695168,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for Android,False,2022-04-30T23:14:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","今日もきびしい戦いだった
Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",12173582,1520542156674695168,,,,,
1520542145161089024,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
🟨🟨⬛⬛⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

okay i would never figure this one out if i didnt cheat",1072507069436215296,1520542145161089024,,,,,
1520542128232927233,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

I am sure this one is a bastard @CDiston https://t.co/BVnRY7r1Tv",17639930,1520542128232927233,,,"{'mentions': [{'start': 79, 'end': 87, 'username': 'CDiston', 'id': '292199310'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/BVnRY7r1Tv', 'expanded_url': 'https://twitter.com/Patchworkwords/status/1520542128232927233/photo/1', 'display_url': 'pic.twitter.com/BVnRY7r1Tv', 'media_key': '16_1520542116061003778'}]}",,{'media_keys': ['16_1520542116061003778']}
1520542124894261249,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",21587920,1520542124894261249,,,,,
1520542117034180613,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6*
Phew indeed!
⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",593083931,1520542117034180613,,,,,
1520542108834217990,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",16729840,1486489782863683590,"[{'type': 'replied_to', 'id': '1520202524120260613'}]",16729840,,{'place_id': '58f909abfd95e133'},
1520542103348158464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜⬜
⬜🟨🟨🟨⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",3076003132,1520542103348158464,,,,,
1520542103113461760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",734696045829980161,1520542103113461760,,,,,
1520542096222212096,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter Web App,False,2022-04-30T23:14:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","んー
Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",293776658,1520542096222212096,,,,,
1520542093453967360,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1280381129577488384', 'name': 'Pauline Hanson', 'description': 'Australian Senator'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1280381129577488384', 'name': 'Pauline Hanson', 'description': 'Australian Senator'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:20.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @JonesHowdareyou: Wordle 316 5/6

⬜⬜⬜🟩⬜ Frydenberg has preferenced
⬜🟩⬜🟩⬜ Pauline Hanson One Nation
⬜🟩⬜🟩⬜ UAP
🟩🟩⬜🟩⬜ Lib Dems
🟩🟩🟩🟩🟩 above…",1289746621140353029,1520542093453967360,"[{'type': 'retweeted', 'id': '1520539428502089728'}]",,"{'annotations': [{'start': 44, 'end': 53, 'probability': 0.7377, 'type': 'Person', 'normalized_text': 'Frydenberg'}, {'start': 79, 'end': 92, 'probability': 0.6205, 'type': 'Person', 'normalized_text': 'Pauline Hanson'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'JonesHowdareyou', 'id': '198296897'}]}",,
1520542093134999553,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1349119749779824642,1520542093134999553,,,,,
1520542090198982657,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1289493124042104833,1520542090198982657,,,,,
1520542089611784192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","Wordle 315 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩☺️",71020245,1520542089611784192,,,,,
1520542088114458624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,everyone,Twitter for iPhone,False,2022-04-30T23:14:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 316 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/XwB1vbBq2d",83405134,1520542088114458624,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/XwB1vbBq2d', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/', 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': ""Wordle Türkçe Bundle'da! Her gün yeni, 5 harfli bulmacayı 6 denemede bulun. Bugünün Wordle bulmacasını çözmek için hemen tıklayın."", 'unwound_url': 'https://www.bundle.app/wordle-tr/'}]}",,
1520542086013104130,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","😐Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",736962206034759682,1520542086013104130,,,,,
1520542080342237184,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,TweetDeck,False,2022-04-30T23:14:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜⬜⬜
🟩⬜⬜⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩",1958365070,1520542080342237184,,,,,
1520542069533515776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-04-30T23:14:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","苦戦した

Wordle 316 6/6

⬜🟨⬜⬜⬜
🟨🟨🟨⬜⬜
🟨🟩🟨⬜⬜
⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩",1009767341826031616,1520542069533515776,,,,,
1520542068250415104,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",850353470007726080,1520542068250415104,,,,,
1520542061375934464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-04-30T23:14:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜🟨
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩

辛い。",969183068,1520542061375934464,,,,,
1520542056761995271,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

I hate this game. 😌😌😌",14170609,1520542056761995271,,,,,
1520542056665518080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩",226367853,1520542056665518080,,,,,
1520542053830123522,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩

Yoh it was tough",397448610,1520542053830123522,,,,,
1520542049547739140,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-04-30T23:14:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",1087545188,1520542049547739140,,,,,
1520542047211466752,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟨🟨⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",828824188584550400,1520542047211466752,,,,,
1520542046641004544,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Tweetbot for iΟS,False,2022-04-30T23:14:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","One of those where I guess words I know aren’t words just to see if they’re words 

Wordle 315 5/6

⬛⬛⬛🟨🟨
⬛🟨🟨⬛⬛
⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩",46495091,1478145346605707267,"[{'type': 'replied_to', 'id': '1520068716708302849'}]",46495091,,,
1520542032745353216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-04-30T23:14:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩
An issue with this I have",1115720206293159936,1520542032745353216,,,,,
