id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,attachments,entities,geo
1521702395406868481,2022-05-04T04:04:57.000Z,everyone,1521702395406868481,False,"Sweet!

Wordle 319 2/6*

🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",8852822,en,,,,,
1521702388700168195,2022-05-04T04:04:55.000Z,everyone,1521702388700168195,False,"Wordle 319 3/6

🟩⬜🟩⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2255082027,en,,,,,
1521702377287565312,2022-05-04T04:04:53.000Z,everyone,1521702377287565312,False,"Wordle 319 3/6

🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",930882173015642112,en,,,,,
1521702373869207552,2022-05-04T04:04:52.000Z,everyone,1521702373869207552,False,"Wordle (ES)  #118 4/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/4qSdd5iblV",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",131772612,en,,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/4qSdd5iblV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
1521702369406431233,2022-05-04T04:04:51.000Z,everyone,1521702369406431233,False,"Wordle 319 3/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩

#wordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",705073309277396992,en,,,,"{'hashtags': [{'start': 35, 'end': 42, 'tag': 'wordle'}]}",
1521702366701146114,2022-05-04T04:04:50.000Z,everyone,1521702366701146114,False,"First failure ever 😭😭😭😭

Wordle 318 X/6

🟨⬛🟨⬛⬛
⬛⬛🟨🟨🟩
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1927618639,en,,,,,
1521702358866087936,2022-05-04T04:04:48.000Z,everyone,1521702358866087936,False,"Wordle 319 3/6

🟨⬜🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",27941029,en,,,,,
1521702357972791296,2022-05-04T04:04:48.000Z,everyone,1483720562929242115,False,"??? Wordle 319 2/6

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3786688697,en,"[{'type': 'replied_to', 'id': '1521344925404741632'}]",3786688697,,,
1521702356617998337,2022-05-04T04:04:48.000Z,following,1479320738175852544,False,"Wordle 319 4/6

🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

...considering what has been on my mind all day i could have gotten this one in two 💀",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",148203536,en,"[{'type': 'replied_to', 'id': '1521347022757974017'}]",148203536,,,
1521702356454281218,2022-05-04T04:04:48.000Z,everyone,1521678114912317441,False,"@nistula Wordle 319 3/6

🟩🟨⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2601915374,en,"[{'type': 'replied_to', 'id': '1521678114912317441'}]",161634802,,"{'mentions': [{'start': 0, 'end': 8, 'username': 'nistula', 'id': '161634802'}]}",
1521702354449584130,2022-05-04T04:04:47.000Z,everyone,1521702354449584130,False,"Wordle 318 4/6

⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1221925771251519490,en,,,,,
1521702353463824384,2022-05-04T04:04:47.000Z,everyone,1521702353463824384,False,"Wordle 319 4/6

⬜🟩⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",903475556842332160,en,,,,,
1521702348581752832,2022-05-04T04:04:46.000Z,everyone,1521702348581752832,False,"Wordle 319 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1465559405160767490,en,,,,,
1521702345213624320,2022-05-04T04:04:45.000Z,everyone,1521702345213624320,False,"Wordle 319 5/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1175577243864772608,en,,,,,
1521702345083691010,2022-05-04T04:04:45.000Z,everyone,1521702345083691010,False,"Wordle 319 5/6

⬜⬜🟩🟨⬜
🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19889143,en,,,,,
1521702343657545728,2022-05-04T04:04:45.000Z,everyone,1521702343657545728,False,"Wordle 319 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1937750492,en,,,,,
1521702339966644224,2022-05-04T04:04:44.000Z,everyone,1521702339966644224,False,"Wordle 319 5/6

⬛🟨🟨🟨⬛
🟩🟨🟨⬛⬛
🟩🟨⬛🟨🟩
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",897243046726815746,en,,,,,
1521702327497129984,2022-05-04T04:04:41.000Z,everyone,1521702327497129984,False,"Wordle 319 2/6

⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩
結構余裕",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1477777573400965121,ja,,,,,
1521702323789127680,2022-05-04T04:04:40.000Z,everyone,1521702323789127680,False,"Wordle 319 6/6

⬜⬜🟩⬜🟨
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩 🤦🏻‍♀️",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2888942446,en,,,,,
1521702310581211137,2022-05-04T04:04:37.000Z,everyone,1521702310581211137,False,"Wordle Türkçe 319 4/6

⬜🟩🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/nuN9zWVrjA",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",224176106,tr,,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/nuN9zWVrjA', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",
1521702307007709184,2022-05-04T04:04:36.000Z,everyone,1521702307007709184,False,"Wordle (ES)  #118 6/6

⬜⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Zhtst0Qcwq",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",247765925,en,,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Zhtst0Qcwq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
1521702300141572097,2022-05-04T04:04:34.000Z,everyone,1521702300141572097,False,"Wordle 319 4/6

⬛🟩⬛🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1038856046150868994,en,,,,,
1521702298098929664,2022-05-04T04:04:34.000Z,everyone,1521702298098929664,False,"Wordle (ES)  #118 6/6

⬛🟨⬛⬛🟩
🟩⬛⬛⬛🟩
⬛⬛🟨🟨⬛
🟩⬛🟨🟨🟩
⬛⬛🟨🟩⬛
🟩🟩🟩🟩🟩
 https://t.co/ccZXAEsUEU",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1282028793213841408,en,,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ccZXAEsUEU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",
1521702293988651008,2022-05-04T04:04:33.000Z,everyone,1521702293988651008,False,"Wordle 319 4/6

🟩⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2218904395,en,,,,,
1521702290008289281,2022-05-04T04:04:32.000Z,everyone,1521702290008289281,False,"Wordle 319 4/6*

⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1257065300979261448,en,,,,,
1521702289693573120,2022-05-04T04:04:32.000Z,everyone,1482994182058758147,False,"Wordle (ES)  #118 2/6

⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/gUXBS9MDnb",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",225268824,en,"[{'type': 'replied_to', 'id': '1521422242642464768'}]",225268824,,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/gUXBS9MDnb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
1521702288355639296,2022-05-04T04:04:32.000Z,everyone,1521702288355639296,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

SLAY",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1330993028119539712,en,,,,,
1521702285377785856,2022-05-04T04:04:31.000Z,everyone,1521702285377785856,False,"Wordle 318 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1007640571257720833,en,,,,,
1521702283150516224,2022-05-04T04:04:30.000Z,everyone,1515378631614386182,False,"@gehirn1974 @m_schlobohm @MarcusSparsHH @Johannahh2 @Markus_Wojahn Wordle 319 3/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",501747626,en,"[{'type': 'replied_to', 'id': '1521701821508689921'}]",501747626,,"{'mentions': [{'start': 0, 'end': 11, 'username': 'gehirn1974', 'id': '1174967367543095296'}, {'start': 12, 'end': 24, 'username': 'm_schlobohm', 'id': '273049957'}, {'start': 25, 'end': 39, 'username': 'MarcusSparsHH', 'id': '1189249333155258368'}, {'start': 40, 'end': 51, 'username': 'Johannahh2', 'id': '726484635639775232'}, {'start': 52, 'end': 66, 'username': 'Markus_Wojahn', 'id': '3597697463'}]}",
1521702281451819008,2022-05-04T04:04:30.000Z,everyone,1521702281451819008,False,"Wordle 319 4/6

⬛⬛🟩⬛🟨
🟩⬛🟩🟨⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",363364856,en,,,,,
1521702280172605440,2022-05-04T04:04:30.000Z,everyone,1483133542276247557,False,"Wordle (ES)  #118 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟨🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/RLQ6qHE43P",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1128410934660218880,en,"[{'type': 'replied_to', 'id': '1521413501960564736'}]",1128410934660218880,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/RLQ6qHE43P', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
