id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,entities,conversation_id,reply_settings,author_id,referenced_tweets,in_reply_to_user_id,attachments,geo
1521883475791708160,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:30.000Z,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛🟨
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521883475791708160,everyone,1404462041167929344,,,,
1521883471660318722,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:29.000Z,"Wordle 320 6/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Frick almost lost",Twitter for iPhone,,1521883471660318722,everyone,3103055484,,,,
1521883470729035776,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:29.000Z,"Wordle 319 2/6
Lucky guess!!

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521883470729035776,everyone,1612944206,,,,
1521883465955700736,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:28.000Z,"Wordle 319 5/6*

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Changing pronunciation helped 🤪",Twitter for iPhone,,1521883465955700736,everyone,20607509,,,,
1521883460872331265,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:26.000Z,"Wordle 319 4/6🥳

⬜🟩🟨🟨⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1521883460872331265,everyone,1460288238,,,,
1521883456606724096,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:25.000Z,"Wordle 319 3/6 🤟

🟨⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

#dailywordleclub #wordle319 #impressive",Twitter for iPhone,"{'hashtags': [{'start': 37, 'end': 53, 'tag': 'dailywordleclub'}, {'start': 54, 'end': 64, 'tag': 'wordle319'}, {'start': 65, 'end': 76, 'tag': 'impressive'}]}",1521883456606724096,everyone,22436081,,,,
1521883452735246337,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T16:04:25.000Z,"ポケモンWordle 10/10

⬛⬛⬛⬛⬛  ⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬜
🟨⬛⬛⬛⬛  ⬛🟨🟩⬛⬛
⬛⬛🟩⬛⬛  ⬛⬛⬛⬛🟩
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩

https://t.co/wMYToLotAG
 #ポケモンWordle

鬼",Twitter for iPhone,"{'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/wMYToLotAG', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521883452735246337,everyone,2257642339,,,,
1521883449501442049,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T16:04:24.000Z,"Wordle 320 5/6

本来４回で解けるべきだった（３投目初歩ミスした）。

⬜⬜🟨⬜🟨
🟩⬜⬜🟨⬜
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩 https://t.co/bDYdSHxMpV",Twitter Web App,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/bDYdSHxMpV', 'expanded_url': 'https://twitter.com/chess_kawanaka/status/1521883449501442049/photo/1', 'display_url': 'pic.twitter.com/bDYdSHxMpV', 'media_key': '3_1521883181145751558'}]}",1521883449501442049,everyone,122085723,,,{'media_keys': ['3_1521883181145751558']},
1521883440039219202,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:21.000Z,"Wordle (ES)  #118 3/6

⬜⬜⬜⬜🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/CiVXZqTFh9",Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/CiVXZqTFh9', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521883440039219202,everyone,1346737128886169600,,,,
1521883433718644738,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T16:04:20.000Z,"こういうあと一字ってなっかなか一発で当てられないよね…

Wordle 320 4/6

⬛🟨⬛🟨🟨
⬛🟩⬛⬛⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521883433718644738,everyone,1485913363813056519,,,,
1521883433085005824,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:20.000Z,"Wordle 320 X/6*

⬛🟨⬛⬛🟨
⬛⬛🟨🟩⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter Web App,,1521883433085005824,everyone,1418918981499559950,,,,
1521883432795578368,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:20.000Z,"Wordle 320 4/6

⬛🟩⬛⬛🟨
🟨🟩⬛🟩⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

?",Twitter for iPhone,,1521883432795578368,everyone,1265894809002053633,,,,
1521883432640389120,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:20.000Z,"Wordle 320 5/6

🟨⬛⬛⬛🟨
⬛🟨⬛🟩⬛
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521883432640389120,everyone,321248720,,,,
1521883429901586432,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:19.000Z,"Wordle 319 2/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩 
 🧙🏿‍♀️",Twitter for iPhone,,1521883429901586432,everyone,994693148709400576,,,,
1521883428404490242,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:19.000Z,"Lol said it too soon 

Wordle 320 5/6

⬛⬛🟨⬛🟨
⬛🟨⬛🟩⬛
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1512827361984933888,everyone,4006911,"[{'type': 'replied_to', 'id': '1521527976617480193'}]",4006911,,
1521883427556913152,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:19.000Z,"Wordle 319 2/6

⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩 Me too Greg!",Twitter for iPhone,"{'annotations': [{'start': 42, 'end': 45, 'probability': 0.6522, 'type': 'Person', 'normalized_text': 'Greg'}]}",1521883427556913152,everyone,2726472725,,,,
1521883426650918913,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:18.000Z,"Wordle 320 3/6*

⬛🟨⬛🟩⬛
🟩⬛🟨🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPad,,1521883426650918913,everyone,271393284,,,,
1521883409701752832,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:14.000Z,"Wordle 320 6/6 GRR

🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPad,,1521883409701752832,everyone,889458197274140674,,,,
1521883401439281155,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:12.000Z,"Wordle 320 4/6

🟨⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1521883401439281155,everyone,2206864993,,,,
1521883393050300416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:10.000Z,"Wordle (ES) #118 4/6

⬜⬜⬜🟨🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/rYW4S2ws5K",Twitter for Android,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/rYW4S2ws5K', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",1521883393050300416,everyone,291951525,,,,
1521883386796982274,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T16:04:09.000Z,"これはわからん
Wordle 320 X/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for Android,,1521883386796982274,everyone,88192880,,,,
1521883385500778498,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:08.000Z,"Wordle 319 5/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,,1521883385500778498,everyone,118650749,,,,
1521883380752994304,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:07.000Z,"Wordle 320 5/6

⬜🟩🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1521883380752994304,everyone,718724895518011392,,,,
1521883380685500416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-04T16:04:07.000Z,"Le Mot (@WordleFR) #115 4/6

🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/JLW0b1HjaS",Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/JLW0b1HjaS', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",1521883380685500416,everyone,318726033,,,,
1521883375933747206,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:06.000Z,"Wordle 320 4/6
⚾️⚾️⚾️⚾️⚾️
⬛🟨⬛⬛🟨
🟨⬛🟨🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521883375933747206,everyone,17289834,,,,
1521883375585284096,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:06.000Z,"Wordle 319 6/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩booooo",Twitter for iPhone,,1521883375585284096,everyone,269569738,,,,
1521883372997742592,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:06.000Z,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1521883372997742592,everyone,144458601,,,,
1521883372053663746,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:05.000Z,"Wordle 319 4/6*

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,,1487443995600965633,everyone,1056411,"[{'type': 'replied_to', 'id': '1521656009600561152'}]",1056411,,
1521883369931481089,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T16:04:05.000Z,"@kxcii Wordle guessed in 3/6!
Can you do better?
Try this wordle: https://t.co/fiI3OlWujo

⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
#mywordle 
Ah, this was the one I was looking for",Twitter for Android,"{'hashtags': [{'start': 109, 'end': 118, 'tag': 'mywordle'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/fiI3OlWujo', 'expanded_url': 'https://mywordle.strivemath.com/?word=zfflo', 'display_url': 'mywordle.strivemath.com/?word=zfflo'}], 'mentions': [{'start': 0, 'end': 6, 'username': 'kxcii', 'id': '14671033'}]}",1521882337553928192,everyone,491731679,"[{'type': 'replied_to', 'id': '1521882337553928192'}]",14671033,,
