id,entities,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,in_reply_to_user_id,geo,attachments
1520185528997449728,"{'mentions': [{'start': 0, 'end': 13, 'username': 'lexi_courtis', 'id': '952756055691337728'}]}",1520031266858446848,en,False,"@lexi_courtis Teacher, teacher... You silly. I think I did just as well. Wordle 314 4/6.  4/6 must be the average times it takes for people to get the solution. 

⬜⬜🟨🟨⬜
🟨⬜🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩Wordle 314 4/6",32122881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:28.000Z,"[{'type': 'replied_to', 'id': '1520031266858446848'}]",952756055691337728,,
1520185522806743040,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/22M6RGTWcZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520185522806743040,en,False,"Wordle (ES)  #113 4/6

⬜⬜🟨🟨⬜
🟨⬜🟨⬜🟩
🟨🟨⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/22M6RGTWcZ",218324319,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:26.000Z,,,,
1520185522055909376,,1520185522055909376,en,False,"Wordle 314 4/6

⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2297251502,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:26.000Z,,,,
1520185518960820224,,1520185518960820224,en,False,"Wordle 315 4/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜🟨
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",926074554241265669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:26.000Z,,,,
1520185513528934400,,1487066167382528003,en,False,"Wordle 314 3/6

⬛🟨⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",18584536,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,following,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:24.000Z,"[{'type': 'replied_to', 'id': '1519842219053789184'}]",18584536,,
1520185509137371136,,1520185509137371136,en,False,"Wordle 314 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩

So proud of this 😂🤘🏻",923655215676452864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:23.000Z,,,,
1520185508332470272,,1520185508332470272,en,False,"Wordle 315 5/6

⬛⬛🟩🟨⬛
⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1440601283480600581,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:23.000Z,,,,
1520185506658619394,,1520185506658619394,en,False,"Wordle 315 6/6

⬜⬜🟨⬜⬜
🟩⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",1079965900147576839,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:23.000Z,,,,
1520185502950850560,,1520185502950850560,en,False,"Wordle 314 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
⬜🟩🟩🟨🟩
🟩🟩🟩🟩🟩",14996893,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:22.000Z,,,,
1520185489776599040,,1520185489776599040,en,False,"Wordle 315 6/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",78418869,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:19.000Z,,,,
1520185487558086657,,1520185487558086657,en,False,"Wordle 315 4/6

⬜🟨⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",177913487,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:18.000Z,,,,
1520185484005228546,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/1YHhKQNmeg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520185484005228546,en,False,"Wordle (ES)  #113 5/6

⬛⬛🟨🟨🟩
🟨⬛🟨⬛🟩
🟨🟨⬛⬛🟩
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/1YHhKQNmeg",1075304074373808128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:17.000Z,,,,
1520185475171897344,,1520185475171897344,en,False,"Wordle 314 5/6

⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩",327448484,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:15.000Z,,,,
1520185469006323712,,1520185469006323712,en,False,"Wordle 315 4/6

🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",300873644,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:14.000Z,,,,
1520185455765241856,,1520185455765241856,ja,False,"Wordle 315 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
⬜⬜🟩🟨⬜
⬜⬜🟩🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

実質ドボン……",143994577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:10.000Z,,,,
1520185447477092352,,1520185447477092352,en,False,"Wordle 315 6/6

⬜⬜🟩⬜⬜
⬜⬜⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩

since when is it spelt like that 😑",2443112596,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:09.000Z,,,,
1520185444016615424,"{'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/0d9scyIpqz', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520185444016615424,ja,False,"ポケモンWordle 3/10

⬛🟨⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/0d9scyIpqz
 #ポケモンWordle",1279457754986319872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:37:08.000Z,,,,
1520185436131532800,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/62ioXwqCU0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520185436131532800,en,False,"Wordle (ES)  #113 4/6

⬜🟨⬜⬜🟨
🟨🟨⬜🟨🟩
🟨🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/62ioXwqCU0",34312796,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:06.000Z,,,,
1520185433098924033,"{'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/gPLrOsyz42', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520185433098924033,ja,False,"ポケモンWordle 7/10

⬛⬛⬛⬛🟨  ⬛🟨⬛⬛⬛
⬛🟨⬛🟨⬛  🟩🟩🟩🟩🟩
🟩⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛

https://t.co/gPLrOsyz42
 #ポケモンWordle",409887631,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:37:05.000Z,,,,
1520185426044022784,"{'mentions': [{'start': 0, 'end': 15, 'username': 'thebonstergirl', 'id': '27106149'}]}",1479247253294309377,en,False,"@thebonstergirl Wordle 314 4/6

🟨⬛🟨⬛⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

Accurate",1087745641474916352,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:03.000Z,"[{'type': 'replied_to', 'id': '1519770172118253569'}]",27106149,,
1520185414971437056,"{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/79qWQXX6m9', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520185414971437056,ja,False,"ポケモンWordle 6/10

⬛🟩⬛⬛⬛  🟩🟩🟩🟩🟩
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛

https://t.co/79qWQXX6m9
 #ポケモンWordle",858675446908465153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:37:01.000Z,,,,
1520185413293711360,"{'hashtags': [{'start': 99, 'end': 106, 'tag': 'Wordle'}, {'start': 107, 'end': 115, 'tag': 'Wordle8'}, {'start': 116, 'end': 125, 'tag': 'WordleEN'}, {'start': 126, 'end': 140, 'tag': 'WordleEnglish'}, {'start': 141, 'end': 151, 'tag': 'Wordle315'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/zFaVclm7M2', 'expanded_url': 'https://wordle.wekele.com', 'display_url': 'wordle.wekele.com'}]}",1520185413293711360,en,False,"Wordle 315 3/6

🟨⬜🟨⬜⬜⬜⬜🟩
🟩🟨🟨🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/zFaVclm7M2
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle #Wordle8 #WordleEN #WordleEnglish #Wordle315",1082245276738306049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:00.000Z,,,,
1520185411175211008,,1520185411175211008,en,False,"Wordle 315 5/6

⬛🟨🟩⬛🟩
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",33173461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:37:00.000Z,,,,
1520185395144708098,,1520185395144708098,en,False,"Wordle 315 6/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩 this took me so long",1341534067918057472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:36:56.000Z,,,,
1520185371245617155,,1520185371245617155,en,False,"Wordle 315 5/6

🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",152371641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:36:50.000Z,,,,
1520185368884166658,,1520185368884166658,en,False,"Wordle 315 3/6

🟩⬛🟨⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",1449072859,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:36:50.000Z,,,,
